claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key,selection_score,selection_reason,review_priority,review_set
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE_f0bd89a08f_composite_main,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE_f0bd89a08f,composite,mmse_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,mmse,age; sex; education; icv,1272,64,,,,,,,,lower,mean_abs_t,3.25538132715394,,,,,"Higher MMSE is associated with lower subcortical volume in Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Right-Lateral-Ventricle, Left-Lateral-Ventricle, WM-hypointensities, after adjustment for age, sex, education, icv.","Higher MMSE is associated with lower subcortical volume in Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Right-Lateral-Ventricle, Left-Lateral-Ventricle, WM-hypointensities, after adjustment for age, sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9060738346129618,0.9060738346129618,0.1764705882352941,0.1764705882352941,weak,,0.1128205267943267,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9060738346129618,0.1764705882352941,0.5625,,-0.1128205267943267,mmse,high_concordance_fragile_support,volume,ADNI_baseline,composite|mmse association|mmse|volume|nan|lower|higher mmse is associated with lower subcortical volume in left inf lat vent right inf lat vent right lateral ventricle left lateral ventricle wm hypointensitie,8,llm_priority,63,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_MCI_07dcb324ee_composite_main,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_MCI_07dcb324ee,composite,diagnosis_contrast,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,,,,,,,,higher,mean_abs_t,2.8219975605692724,,,,,"MCI is associated with higher subcortical volume in Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Left-Lateral-Ventricle, Right-Lateral-Ventricle, WM-hypointensities compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with higher subcortical volume in Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Left-Lateral-Ventricle, Right-Lateral-Ventricle, WM-hypointensities compared with CN, after adjustment for age, sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.94828134525475,0.94828134525475,0.1428571428571428,0.1428571428571428,weak,0.5575811655319581,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.94828134525475,0.1428571428571428,0.5294117647058824,0.5575811655319581,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,composite|diagnosis contrast|diagnosis binary mci cn|volume|nan|higher|mci is associated with higher subcortical volume in right inf lat vent left inf lat vent left lateral ventricle right lateral ventricle wm hypointensities compa,8,llm_priority,64,llm_extended
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE_8d0cdf659c_composite_main,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE_8d0cdf659c,composite,mmse_association,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,mmse,age; sex; education; icv,1272,68,,,,,,,,lower,mean_abs_t,1.4625351454886275,,,,,"Higher MMSE is associated with lower cortical regional volume in frontal, occipital, and temporal regions, after adjustment for age, sex, education, icv.","Higher MMSE is associated with lower cortical regional volume in frontal, occipital, and temporal regions, after adjustment for age, sex, education, icv.",False,weak_support,1,fragile,fragile,False,True,0.8995744252222306,0.8995744252222306,0.0526315789473684,0.0526315789473684,weak,,0.1332040953584957,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.8995744252222306,0.0526315789473684,0.6470588235294118,,-0.1332040953584957,mmse,high_concordance_fragile_support,volume,ADNI_baseline,composite|mmse association|mmse|volume|nan|lower|higher mmse is associated with lower cortical regional volume in frontal occipital and temporal regions after adjustment for age sex education icv,8,llm_priority,65,llm_extended
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD_5a4dc5a219_composite_main,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_AD_5a4dc5a219,composite,diagnosis_contrast,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,,,,,,,,higher,mean_abs_t,1.9852890322864876,,,,,"AD is associated with higher cortical regional volume in frontal, temporal, and occipital regions compared with CN, after adjustment for age, sex, education, icv.","AD is associated with higher cortical regional volume in frontal, temporal, and occipital regions compared with CN, after adjustment for age, sex, education, icv.",False,weak_support,1,fragile,fragile,False,True,0.8775150462088591,0.8775150462088591,0.0526315789473684,0.0526315789473684,weak,0.5641391457507705,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.8775150462088591,0.0526315789473684,0.6875,0.5641391457507705,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,composite|diagnosis contrast|diagnosis binary ad cn|volume|nan|higher|ad is associated with higher cortical regional volume in frontal temporal and occipital regions compared with cn after adjustment for age sex education icv,8,llm_priority,66,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD_a6bd6756b7_composite_main,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD_a6bd6756b7,composite,diagnosis_contrast,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,,,,,,,,higher,mean_abs_t,4.238227447493764,,,,,"AD is associated with higher subcortical volume in Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Right-Lateral-Ventricle, Left-Lateral-Ventricle, WM-hypointensities compared with CN, after adjustment for age, sex, education, icv.","AD is associated with higher subcortical volume in Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Right-Lateral-Ventricle, Left-Lateral-Ventricle, WM-hypointensities compared with CN, after adjustment for age, sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.925732127240644,0.925732127240644,0.1428571428571428,0.1428571428571428,weak,0.547994715984148,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.925732127240644,0.1428571428571428,0.5625,0.547994715984148,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,composite|diagnosis contrast|diagnosis binary ad cn|volume|nan|higher|ad is associated with higher subcortical volume in right inf lat vent left inf lat vent right lateral ventricle left lateral ventricle wm hypointensities compar,8,llm_priority,67,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86_composite_main,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,composite,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,,,,,,,,lower,mean_abs_t,4.27712117209502,,,,,"MCI is associated with lower subcortical volume in Left-Hippocampus, Right-Hippocampus, Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Left-Amygdala compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower subcortical volume in Left-Hippocampus, Right-Hippocampus, Right-Inf-Lat-Vent, Left-Inf-Lat-Vent, Left-Amygdala compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,stable_and_transferable,insufficient,True,True,0.94828134525475,0.9068834245831966,0.1428571428571428,0.3714285714285714,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,moderate,stable_and_transferable,0.94828134525475,0.1428571428571428,0.7647058823529411,0.6571208851751527,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,composite|diagnosis contrast|diagnosis binary mci cn|volume|nan|lower|mci is associated with lower subcortical volume in left hippocampus right hippocampus right inf lat vent left inf lat vent left amygdala compared with cn after,8,llm_priority,68,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad_atomic_roi_Left-Lateral-Ventricle,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,Left-Lateral-Ventricle,LH,ventricle_csf,ventricle_csf,,,,higher,t,8.101355020069917,0.512706134543442,8.101355020069917,2.669493222474995e-15,2.1355945779799962e-14,"AD is associated with higher Left-Lateral-Ventricle subcortical volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with higher Left-Lateral-Ventricle subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9809940174873448,0.925732127240644,0.1428571428571428,0.8181818181818182,strong,0.8837495544091634,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9809940174873448,0.1428571428571428,1.0,0.8837495544091634,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|left lateral ventricle|higher|ad is associated with higher left lateral ventricle subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,69,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3_atomic_roi_RH_Vis_2,ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3,atomic_roi,diagnosis_contrast,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,diagnosis_binary_ad_cn,age; sex; education,1554,202,RH_Vis_2,RH,Vis,unknown_subregion,Vis,,unknown,lower,t,-11.314116410609808,-0.559421143956089,-11.314116410609808,1.4265315224265238e-28,1.067256916778362e-27,"AD is associated with lower RH_Vis_2 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.","AD is associated with lower RH_Vis_2 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.8928571428571429,0.8565815086397986,0.6,0.8,strong,0.8132431379398369,,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.8928571428571429,0.6,1.0,0.8132431379398369,,diagnosis_or_cdr,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|diagnosis contrast|diagnosis binary ad cn|thickness|rh vis 2|lower|ad is associated with lower rh vis 2 schaefer 200 7 network cortical thickness compared with cn after adjustment for age sex education,7,llm_priority,70,llm_extended
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146_atomic_roi_RH_Default_Temp_1,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,mmse,age; sex; education,2892,202,RH_Default_Temp_1,RH,Default,temporal,Default,,temporal,higher,t,23.3827107418122,0.3927319088000267,23.3827107418122,6.958573798302519e-111,8.268422983865347e-110,"Higher MMSE is associated with higher RH_Default_Temp_1 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_Default_Temp_1 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9285714285714288,0.8920334556064239,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9285714285714288,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh default temp 1|higher|higher mmse is associated with higher rh default temp 1 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,71,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_6b265c44ab_atomic_roi_Right-Accumbens-area,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_6b265c44ab,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,mmse,age; sex; education; icv,1272,64,Right-Accumbens-area,RH,basal_ganglia,basal_ganglia,,,,higher,t,7.794609973280169,0.2107136652127588,7.794609973280169,1.3402292182398542e-14,1.0721833745918833e-13,"Higher MMSE is associated with higher Right-Accumbens-area subcortical volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher Right-Accumbens-area subcortical volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9679705476300048,0.912030317690695,0.1764705882352941,0.8181818181818182,strong,,0.4980881652530853,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9679705476300048,0.1764705882352941,1.0,,0.4980881652530853,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|right accumbens area|higher|higher mmse is associated with higher right accumbens area subcortical volume after adjustment for age sex education icv,7,llm_priority,72,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd_atomic_roi_lh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,lh_middletemporal,LH,temporal,temporal,,,temporal,lower,t,-6.118222770831337,-0.3549909970557036,-6.118222770831337,1.360571718625266e-09,2.312971921662953e-08,"MCI is associated with lower lh_middletemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower lh_middletemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,fragile,insufficient,False,True,0.896351136964569,0.6528228423101882,0.0256410256410256,0.4814814814814814,weak,0.5672425947566304,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|lh middletemporal|lower|mci is associated with lower lh middletemporal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,73,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_atomic_roi_rh_precuneus,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,rh_precuneus,RH,parietal,parietal,,,parietal,higher,t,10.931384183191064,0.2652342017903031,10.931384183191064,1.2127499949294737e-26,4.8509999797178947e-26,"Higher MMSE is associated with higher rh_precuneus cortical regional volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher rh_precuneus cortical regional volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|rh precuneus|higher|higher mmse is associated with higher rh precuneus cortical regional volume after adjustment for age sex education icv,7,llm_priority,74,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686_atomic_roi_Left-Amygdala,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686,atomic_roi,age_association,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,age,sex; education; icv,1299,64,Left-Amygdala,LH,medial_temporal,medial_temporal,,,,lower,t,-7.225184816796324,-0.1914429417529257,-7.225184816796324,8.521951251905009e-13,3.895749143728004e-12,"Older age is associated with lower Left-Amygdala subcortical volume, after adjustment for sex, education, icv.","Older age is associated with lower Left-Amygdala subcortical volume, after adjustment for sex, education, icv.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9496548550391168,0.9400711171573062,0.1764705882352941,0.6,strong,,0.8120652147517923,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9496548550391168,0.1764705882352941,1.0,,0.8120652147517923,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|left amygdala|lower|older age is associated with lower left amygdala subcortical volume after adjustment for sex education icv,7,llm_priority,75,llm_extended
AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd_atomic_roi_RH_Default_pCunPCC_3,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,atomic_roi,age_association,AIBL_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,age,sex,1298,202,RH_Default_pCunPCC_3,RH,Default,precuneus_pcc,Default,,cingulate,higher,t,2.9151496920564512,0.0761364684792216,2.9151496920564512,0.0036163864592546,0.0245298216558749,"Older age is associated with higher RH_Default_pCunPCC_3 Schaefer 200 7-network cortical thickness, after adjustment for sex.","Older age is associated with higher RH_Default_pCunPCC_3 Schaefer 200 7-network cortical thickness, after adjustment for sex.",True,supported,4,fragile,insufficient,False,True,0.8999999999999998,0.7,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,moderate,insufficient,fragile,0.8999999999999998,1.0,0.6,,,age,high_concordance_fragile_support,thickness,AIBL_baseline,atomic roi|age association|age|thickness|rh default pcunpcc 3|higher|older age is associated with higher rh default pcunpcc 3 schaefer 200 7 network cortical thickness after adjustment for sex,7,llm_priority,76,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def_atomic_roi_RH_SalVentAttn_FrOperIns_1,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,2892,202,RH_SalVentAttn_FrOperIns_1,RH,SalVentAttn,operculo_insular,SalVentAttn,,insula,higher,t,15.181314733414744,0.2679868260704072,15.181314733414744,3.857262128542445e-50,5.1944463331038256e-49,"Higher MMSE is associated with higher RH_SalVentAttn_FrOperIns_1 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_SalVentAttn_FrOperIns_1 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9642857142857144,0.9098905984635667,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9642857142857144,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh salventattn froperins 1|higher|higher mmse is associated with higher rh salventattn froperins 1 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,77,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686_group_summary_corpus_callosum,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,age,sex; education; icv,1299,64,,,corpus_callosum,corpus_callosum,,,,lower,mean_abs_t,8.802981729056977,-0.2377717481860212,,,,"Age-associated effects are concentrated in corpus callosum regions, where 5/5 regions meet support criteria.","Age-associated effects are concentrated in corpus callosum regions, where 5/5 regions meet support criteria.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9496548550391168,0.9400711171573062,0.1764705882352941,0.6,strong,,0.8120652147517923,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9496548550391168,0.1764705882352941,1.0,,0.8120652147517923,age,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|age|volume|nan|lower|age associated effects are concentrated in corpus callosum regions where 5 5 regions meet support criteria,7,llm_priority,78,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_atomic_roi_lh_supramarginal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,lh_supramarginal,LH,parietal,parietal,,,parietal,higher,t,11.8396678440959,0.2958081895452755,11.8396678440959,9.535779381843185e-31,5.4036083163778045e-30,"Higher MMSE is associated with higher lh_supramarginal cortical regional volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher lh_supramarginal cortical regional volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|lh supramarginal|higher|higher mmse is associated with higher lh supramarginal cortical regional volume after adjustment for age sex education icv,7,llm_priority,79,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD_a6bd6756b7_group_summary_global_brain_volume,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_DX_CN_AD_a6bd6756b7,group_summary,group_enrichment,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,,,global_brain_volume,global_brain_volume,,,,higher,mean_abs_t,2.138561460326598,0.1121888664463667,,,,"AD-versus-CN effects are concentrated in global brain-volume measures, where 4/16 regions meet support criteria.","AD-versus-CN effects are concentrated in global brain-volume measures, where 4/16 regions meet support criteria.",True,supported,1,fragile,fragile,False,True,0.925732127240644,0.925732127240644,0.1428571428571428,0.1428571428571428,weak,0.547994715984148,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.925732127240644,0.1428571428571428,0.5625,0.547994715984148,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|diagnosis binary ad cn|volume|nan|higher|ad versus cn effects are concentrated in global brain volume measures where 4 16 regions meet support criteria,7,llm_priority,80,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_atomic_roi_rh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,rh_middletemporal,RH,temporal,temporal,,,temporal,higher,t,14.377164509246189,0.3428576861355452,14.377164509246189,1.5798182300861065e-43,2.1485527929171048e-42,"Higher MMSE is associated with higher rh_middletemporal cortical regional volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher rh_middletemporal cortical regional volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|rh middletemporal|higher|higher mmse is associated with higher rh middletemporal cortical regional volume after adjustment for age sex education icv,7,llm_priority,81,llm_extended
